??id,kc0,kc1,kc2,kc3,kc4,kc5,kc6,kc7,kc8,kc9,kc10,kc11,kc12,kc13,kc14,kc15,kc16,kc17,kc18,kc19,kc20,kc21,kc22,kc23,kc24,kc25,kc26,kc27,kc28,kc29,kc30,kc31,kc32,kc33,kc34,kc35,kc36,kc37,kc38,kc39,kc40,kc41,kc42,kc43,kc44,kc45,kc46,kc47,kc48,kc49,kc50,kc51,kc52,kc53,kc54,kc55,kc56
uid46,0.000000,0.000000,0.000000,0.305136,0.585780,0.000000,0.073777,0.415196,0.000000,0.601353,0.000000,0.037595,0.291694,0.055859,0.000000,0.651389,0.623621,0.616340,0.000000,0.018978,0.368615,0.000000,0.000000,0.000000,0.318323,0.000000,0.277992,0.249788,0.000000,0.235276,0.403884,0.468621,0.205403,0.264025,0.331260,0.000000,0.000000,0.658005,0.000000,0.593641,0.000000,0.174363,0.000000,0.091354,0.000000,0.000000,0.000000,0.380597,0.000000,0.447863,0.000000,0.158391,0.517164,0.125515,0.000000,0.561273,0.000000
uid47,0.000000,0.000000,0.000000,0.000000,0.037595,0.000000,0.000000,0.305136,0.000000,0.000000,0.190031,0.000000,0.000000,0.220482,0.000000,0.000000,0.000000,0.235276,0.277992,0.000000,0.000000,0.264025,0.000000,0.000000,0.158391,0.000000,0.055859,0.000000,0.000000,0.000000,0.000000,0.091354,0.174363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249788,0.205403,0.125515,0.108598,0.073777,0.000000,0.000000,0.000000,0.142110,0.000000,0.000000,0.000000,0.000000,0.291694,0.000000,0.000000,0.000000,0.018978
uid48,0.277992,0.608918,0.458341,0.073777,0.651389,0.000000,0.552786,0.235276,0.700930,0.000000,0.415196,0.380597,0.000000,0.220482,0.305136,0.507824,0.000000,0.000000,0.498303,0.291694,0.142110,0.000000,0.000000,0.000000,0.091354,0.000000,0.055859,0.037595,0.601353,0.403884,0.158391,0.249788,0.190031,0.018978,0.108598,0.392352,0.000000,0.000000,0.000000,0.000000,0.000000,0.125515,0.695145,0.561273,0.426295,0.000000,0.000000,0.174363,0.000000,0.630764,0.318323,0.000000,0.264025,0.343951,0.000000,0.000000,0.000000
uid49,0.825103,0.651389,0.788167,0.637771,0.683236,0.000000,0.507824,0.220482,0.091354,0.000000,0.392352,0.368615,0.000000,0.437182,0.757763,0.593641,0.811172,0.264025,0.055859,0.907063,0.073777,0.000000,0.000000,0.000000,0.616340,0.000000,0.677108,0.158391,0.000000,0.893724,0.235276,0.125515,0.331260,0.018978,0.426295,0.356401,0.000000,0.818271,0.468621,0.844096,0.569599,0.664495,0.608918,0.142110,0.108598,0.000000,0.318323,0.190031,0.447863,0.658005,0.828422,0.000000,0.291694,0.343951,0.748300,0.561273,0.000000
uid50,0.125515,0.960759,0.000000,0.498303,0.158391,0.488598,0.037595,0.616340,0.142110,0.000000,0.018978,0.818271,0.677108,0.637771,0.733409,0.907063,0.000000,0.967601,0.949660,0.664495,0.526327,0.000000,0.000000,0.000000,0.426295,0.000000,0.544135,0.055859,0.000000,0.318323,0.644645,0.277992,0.343951,0.073777,0.415196,0.403884,0.861027,0.249788,0.000000,0.264025,0.392352,0.517164,0.738468,0.000000,0.205403,0.000000,0.108598,0.478705,0.931601,0.507824,0.920271,0.174363,0.585780,0.235276,0.000000,0.779892,0.000000
uid51,0.318323,0.000000,0.552786,0.073777,0.343951,0.000000,0.277992,0.235276,0.403884,0.000000,0.220482,0.000000,0.037595,0.249788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158391,0.000000,0.000000,0.000000,0.091354,0.000000,0.055859,0.000000,0.000000,0.000000,0.125515,0.447863,0.174363,0.018978,0.142110,0.507824,0.000000,0.426295,0.000000,0.468621,0.000000,0.108598,0.623621,0.264025,0.415196,0.000000,0.356401,0.190031,0.000000,0.000000,0.000000,0.380597,0.000000,0.437182,0.000000,0.000000,0.000000
uid52,0.000000,0.000000,0.055859,0.577767,0.677108,0.343951,0.073777,0.000000,0.000000,0.000000,0.000000,0.318323,0.000000,0.630764,0.331260,0.000000,0.498303,0.535317,0.593641,0.616340,0.037595,0.205403,0.000000,0.415196,0.000000,0.000000,0.458341,0.277992,0.000000,0.488598,0.392352,0.447863,0.018978,0.220482,0.689247,0.000000,0.000000,0.664495,0.000000,0.142110,0.000000,0.125515,0.174363,0.264025,0.561273,0.000000,0.000000,0.249788,0.000000,0.000000,0.526327,0.000000,0.356401,0.608918,0.000000,0.000000,0.000000
uid53,0.792187,0.803796,0.841081,0.415196,0.291694,0.722995,0.190031,0.174363,0.158391,0.000000,0.000000,0.000000,0.000000,0.055859,0.000000,0.403884,0.811172,0.651389,0.205403,0.000000,0.507824,0.630764,0.000000,0.000000,0.670862,0.000000,0.623621,0.220482,0.000000,0.762360,0.569599,0.037595,0.608918,0.318323,0.091354,0.380597,0.000000,0.368615,0.125515,0.664495,0.683236,0.331260,0.264025,0.235276,0.073777,0.437182,0.000000,0.544135,0.108598,0.000000,0.000000,0.847055,0.018978,0.000000,0.000000,0.000000,0.585780
uid54,0.876119,0.000000,0.891668,0.695145,0.447863,0.841081,0.037595,0.073777,0.834873,0.190031,0.728252,0.000000,0.108598,0.000000,0.779892,0.055859,0.000000,0.343951,0.552786,0.305136,0.235276,0.855598,0.000000,0.000000,0.828422,0.811172,0.677108,0.488598,0.000000,0.392352,0.544135,0.426295,0.249788,0.091354,0.593641,0.507824,0.831678,0.220482,0.722995,0.125515,0.000000,0.380597,0.616340,0.000000,0.018978,0.264025,0.291694,0.174363,0.356401,0.318323,0.142110,0.700930,0.561273,0.807519,0.000000,0.658005,0.878470
uid55,0.000000,0.000000,0.695145,0.318323,0.000000,0.000000,0.343951,0.415196,0.000000,0.000000,0.403884,0.000000,0.000000,0.000000,0.000000,0.000000,0.792187,0.000000,0.073777,0.644645,0.125515,0.608918,0.000000,0.762360,0.220482,0.158391,0.091354,0.037595,0.000000,0.468621,0.507824,0.498303,0.018978,0.000000,0.174363,0.277992,0.249788,0.000000,0.392352,0.722995,0.552786,0.437182,0.733409,0.264025,0.331260,0.000000,0.190031,0.561273,0.569599,0.000000,0.478705,0.368615,0.108598,0.142110,0.000000,0.000000,0.000000
uid56,0.000000,0.000000,0.468621,0.235276,0.392352,0.957633,0.356401,0.912255,0.910557,0.000000,0.748300,0.970561,0.000000,0.305136,0.593641,0.788167,0.000000,0.722995,0.037595,0.220482,0.644645,0.142110,0.000000,0.796131,0.677108,0.651389,0.498303,0.055859,0.000000,0.125515,0.733409,0.291694,0.318323,0.478705,0.073777,0.403884,0.695145,0.018978,0.908827,0.108598,0.743431,0.343951,0.447863,0.544135,0.517164,0.000000,0.577767,0.569599,0.762360,0.000000,0.174363,0.190031,0.331260,0.658005,0.000000,0.941321,0.000000
uid57,0.552786,0.318323,0.000000,0.722995,0.125515,0.796131,0.426295,0.468621,0.478705,0.174363,0.415196,0.277992,0.000000,0.091354,0.779892,0.264025,0.205403,0.190031,0.771294,0.018978,0.235276,0.000000,0.000000,0.000000,0.601353,0.000000,0.249788,0.458341,0.000000,0.689247,0.775634,0.037595,0.517164,0.055859,0.220482,0.717636,0.000000,0.291694,0.000000,0.142110,0.000000,0.380597,0.447863,0.158391,0.000000,0.000000,0.535317,0.331260,0.000000,0.368615,0.569599,0.000000,0.507824,0.000000,0.000000,0.073777,0.000000
uid58,0.821720,0.000000,0.871280,0.190031,0.437182,0.728252,0.018978,0.403884,0.305136,0.000000,0.091354,0.664495,0.766870,0.517164,0.831678,0.073777,0.000000,0.608918,0.264025,0.828422,0.331260,0.000000,0.000000,0.000000,0.205403,0.000000,0.771294,0.318323,0.903433,0.855598,0.415196,0.343951,0.000000,0.055859,0.125515,0.507824,0.000000,0.535317,0.717636,0.000000,0.142110,0.498303,0.108598,0.356401,0.291694,0.235276,0.174363,0.158391,0.601353,0.000000,0.834873,0.000000,0.637771,0.658005,0.000000,0.037595,0.000000
uid59,0.775634,0.784069,0.000000,0.291694,0.174363,0.601353,0.125515,0.037595,0.644645,0.000000,0.526327,0.651389,0.000000,0.235276,0.000000,0.264025,0.000000,0.437182,0.426295,0.658005,0.055859,0.403884,0.000000,0.000000,0.468621,0.000000,0.368615,0.343951,0.000000,0.728252,0.073777,0.091354,0.380597,0.018978,0.623621,0.205403,0.000000,0.277992,0.585780,0.458341,0.535317,0.142110,0.108598,0.318323,0.000000,0.000000,0.000000,0.000000,0.488598,0.000000,0.000000,0.712174,0.608918,0.700930,0.000000,0.000000,0.331260
uid60,0.291694,0.903433,0.000000,0.220482,0.205403,0.125515,0.437182,0.426295,0.415196,0.000000,0.305136,0.073777,0.939029,0.368615,0.108598,0.235276,0.913920,0.878470,0.447863,0.920271,0.644645,0.142110,0.000000,0.277992,0.593641,0.000000,0.866252,0.018978,0.000000,0.249788,0.683236,0.331260,0.190031,0.055859,0.356401,0.748300,0.000000,0.757763,0.403884,0.883039,0.517164,0.728252,0.561273,0.000000,0.343951,0.601353,0.569599,0.552786,0.174363,0.000000,0.000000,0.932899,0.091354,0.927554,0.000000,0.498303,0.852805
uid61,0.651389,0.926153,0.000000,0.249788,0.779892,0.796131,0.037595,0.593641,0.018978,0.901565,0.644645,0.073777,0.488598,0.055859,0.305136,0.695145,0.903433,0.905265,0.000000,0.000000,0.544135,0.000000,0.000000,0.000000,0.507824,0.000000,0.498303,0.478705,0.000000,0.205403,0.552786,0.403884,0.235276,0.468621,0.517164,0.623621,0.630764,0.318323,0.000000,0.415196,0.771294,0.158391,0.331260,0.108598,0.748300,0.000000,0.849958,0.577767,0.000000,0.803796,0.940186,0.174363,0.392352,0.091354,0.000000,0.447863,0.000000
uid62,0.343951,0.000000,0.235276,0.507824,0.601353,0.644645,0.437182,0.000000,0.055859,0.000000,0.403884,0.552786,0.000000,0.174363,0.125515,0.277992,0.305136,0.683236,0.000000,0.670862,0.091354,0.000000,0.000000,0.000000,0.392352,0.000000,0.743431,0.577767,0.000000,0.000000,0.108598,0.535317,0.190031,0.205403,0.018978,0.249788,0.000000,0.331260,0.585780,0.426295,0.000000,0.712174,0.142110,0.158391,0.000000,0.000000,0.318323,0.616340,0.000000,0.803796,0.380597,0.792187,0.825103,0.834873,0.073777,0.000000,0.000000
uid63,0.380597,0.923268,0.552786,0.125515,0.733409,0.828422,0.158391,0.205403,0.775634,0.935422,0.190031,0.478705,0.000000,0.885259,0.415196,0.000000,0.907063,0.788167,0.037595,0.403884,0.220482,0.616340,0.000000,0.000000,0.623621,0.000000,0.142110,0.356401,0.000000,0.305136,0.766870,0.368615,0.108598,0.458341,0.277992,0.018978,0.637771,0.658005,0.235276,0.000000,0.000000,0.174363,0.593641,0.000000,0.073777,0.811172,0.601353,0.608918,0.000000,0.943527,0.264025,0.055859,0.392352,0.468621,0.706606,0.883039,0.000000
uid64,0.507824,0.000000,0.738468,0.205403,0.706606,0.670862,0.743431,0.142110,0.577767,0.831678,0.498303,0.866252,0.055859,0.000000,0.331260,0.616340,0.796131,0.807519,0.766870,0.318323,0.174363,0.000000,0.000000,0.000000,0.249788,0.000000,0.018978,0.037595,0.818271,0.000000,0.091354,0.447863,0.220482,0.125515,0.158391,0.488598,0.517164,0.305136,0.000000,0.458341,0.733409,0.073777,0.264025,0.392352,0.664495,0.000000,0.876119,0.108598,0.000000,0.000000,0.000000,0.000000,0.356401,0.889573,0.000000,0.415196,0.000000
uid65,0.722995,0.728252,0.073777,0.403884,0.447863,0.847055,0.091354,0.664495,0.608918,0.000000,0.331260,0.868790,0.000000,0.478705,0.000000,0.356401,0.743431,0.535317,0.526327,0.878470,0.055859,0.220482,0.000000,0.000000,0.415196,0.000000,0.498303,0.458341,0.000000,0.683236,0.658005,0.616340,0.018978,0.249788,0.343951,0.000000,0.000000,0.800000,0.852805,0.158391,0.318323,0.142110,0.037595,0.468621,0.601353,0.569599,0.380597,0.235276,0.861027,0.000000,0.000000,0.887436,0.844096,0.893724,0.000000,0.305136,0.437182
uid66,0.108598,0.000000,0.561273,0.331260,0.447863,0.000000,0.415196,0.834873,0.831678,0.000000,0.800000,0.000000,0.018978,0.055859,0.753077,0.897720,0.924724,0.689247,0.091354,0.291694,0.728252,0.220482,0.000000,0.901565,0.788167,0.717636,0.552786,0.125515,0.000000,0.205403,0.873723,0.356401,0.380597,0.073777,0.158391,0.458341,0.784069,0.142110,0.828422,0.037595,0.885259,0.000000,0.488598,0.517164,0.585780,0.670862,0.644645,0.637771,0.706606,0.695145,0.249788,0.264025,0.392352,0.722995,0.000000,0.000000,0.000000
uid67,0.249788,0.000000,0.000000,0.561273,0.000000,0.000000,0.426295,0.235276,0.403884,0.000000,0.277992,0.125515,0.601353,0.343951,0.000000,0.517164,0.000000,0.000000,0.415196,0.000000,0.644645,0.000000,0.264025,0.000000,0.577767,0.000000,0.608918,0.158391,0.000000,0.000000,0.651389,0.018978,0.091354,0.190031,0.331260,0.174363,0.000000,0.000000,0.380597,0.220482,0.498303,0.637771,0.535317,0.437182,0.318323,0.000000,0.108598,0.544135,0.356401,0.000000,0.000000,0.000000,0.055859,0.142110,0.000000,0.488598,0.000000
uid68,0.073777,0.841081,0.825103,0.190031,0.458341,0.000000,0.577767,0.623621,0.000000,0.931601,0.091354,0.946682,0.000000,0.158391,0.695145,0.264025,0.478705,0.728252,0.437182,0.651389,0.803796,0.000000,0.000000,0.000000,0.235276,0.000000,0.108598,0.664495,0.000000,0.331260,0.689247,0.018978,0.249788,0.712174,0.380597,0.037595,0.125515,0.498303,0.000000,0.569599,0.000000,0.055859,0.368615,0.593641,0.924724,0.766870,0.488598,0.658005,0.000000,0.844096,0.526327,0.000000,0.415196,0.000000,0.392352,0.644645,0.000000
uid69,0.318323,0.000000,0.000000,0.000000,0.037595,0.000000,0.264025,0.000000,0.380597,0.000000,0.235276,0.000000,0.000000,0.108598,0.000000,0.000000,0.000000,0.190031,0.158391,0.000000,0.000000,0.142110,0.000000,0.000000,0.205403,0.000000,0.055859,0.073777,0.000000,0.000000,0.000000,0.437182,0.091354,0.305136,0.000000,0.498303,0.000000,0.415196,0.000000,0.220482,0.000000,0.507824,0.125515,0.018978,0.392352,0.000000,0.331260,0.174363,0.000000,0.000000,0.000000,0.356401,0.000000,0.426295,0.000000,0.000000,0.000000
uid70,0.664495,0.748300,0.895741,0.125515,0.766870,0.478705,0.220482,0.142110,0.174363,0.927554,0.380597,0.205403,0.552786,0.073777,0.677108,0.158391,0.934172,0.000000,0.825103,0.190031,0.616340,0.000000,0.000000,0.000000,0.569599,0.000000,0.561273,0.426295,0.000000,0.356401,0.585780,0.403884,0.343951,0.018978,0.498303,0.055859,0.000000,0.091354,0.458341,0.000000,0.392352,0.000000,0.037595,0.249788,0.733409,0.000000,0.920271,0.630764,0.526327,0.753077,0.683236,0.331260,0.488598,0.318323,0.866252,0.821720,0.000000
uid71,0.277992,0.000000,0.000000,0.458341,0.552786,0.125515,0.658005,0.108598,0.264025,0.000000,0.158391,0.743431,0.000000,0.368615,0.000000,0.392352,0.000000,0.526327,0.601353,0.803796,0.771294,0.577767,0.000000,0.000000,0.437182,0.000000,0.356401,0.073777,0.000000,0.828422,0.831678,0.190031,0.037595,0.637771,0.000000,0.235276,0.318323,0.700930,0.091354,0.608918,0.018978,0.205403,0.535317,0.561273,0.683236,0.868790,0.630764,0.585780,0.380597,0.000000,0.000000,0.677108,0.055859,0.712174,0.893724,0.000000,0.544135
uid72,0.458341,0.677108,0.331260,0.205403,0.637771,0.000000,0.249788,0.803796,0.055859,0.000000,0.318323,0.000000,0.000000,0.811172,0.468621,0.190031,0.728252,0.091354,0.356401,0.018978,0.855598,0.000000,0.000000,0.000000,0.771294,0.000000,0.277992,0.291694,0.488598,0.073777,0.343951,0.142110,0.437182,0.220482,0.000000,0.796131,0.000000,0.569599,0.000000,0.658005,0.000000,0.174363,0.700930,0.264025,0.000000,0.608918,0.733409,0.125515,0.000000,0.885259,0.235276,0.000000,0.807519,0.000000,0.844096,0.814755,0.000000
uid73,0.488598,0.950615,0.415196,0.125515,0.318323,0.000000,0.277992,0.689247,0.803796,0.000000,0.717636,0.637771,0.000000,0.220482,0.000000,0.728252,0.953374,0.000000,0.108598,0.190031,0.861027,0.931601,0.695145,0.831678,0.757763,0.000000,0.403884,0.037595,0.000000,0.091354,0.876119,0.142110,0.264025,0.018978,0.356401,0.343951,0.000000,0.291694,0.800000,0.664495,0.722995,0.249788,0.392352,0.468621,0.073777,0.841081,0.526327,0.498303,0.535317,0.000000,0.055859,0.962234,0.235276,0.174363,0.000000,0.712174,0.921784
uid74,0.637771,0.000000,0.000000,0.535317,0.318323,0.000000,0.291694,0.593641,0.380597,0.343951,0.205403,0.125515,0.468621,0.277992,0.174363,0.000000,0.000000,0.000000,0.000000,0.190031,0.561273,0.000000,0.000000,0.000000,0.368615,0.000000,0.498303,0.488598,0.000000,0.055859,0.544135,0.091354,0.108598,0.478705,0.517164,0.073777,0.000000,0.000000,0.000000,0.000000,0.000000,0.403884,0.000000,0.235276,0.000000,0.000000,0.018978,0.585780,0.000000,0.000000,0.651389,0.220482,0.037595,0.158391,0.000000,0.000000,0.000000
uid75,0.000000,0.000000,0.000000,0.055859,0.601353,0.000000,0.717636,0.091354,0.392352,0.000000,0.277992,0.488598,0.784069,0.125515,0.264025,0.000000,0.000000,0.403884,0.235276,0.158391,0.807519,0.651389,0.000000,0.000000,0.695145,0.000000,0.637771,0.205403,0.000000,0.000000,0.249788,0.305136,0.458341,0.775634,0.037595,0.073777,0.000000,0.000000,0.380597,0.689247,0.000000,0.220482,0.190031,0.018978,0.318323,0.000000,0.468621,0.174363,0.356401,0.000000,0.000000,0.743431,0.108598,0.478705,0.552786,0.142110,0.608918
uid76,0.000000,0.000000,0.000000,0.091354,0.468621,0.000000,0.000000,0.235276,0.368615,0.478705,0.000000,0.000000,0.037595,0.190031,0.000000,0.535317,0.507824,0.488598,0.000000,0.000000,0.174363,0.000000,0.000000,0.000000,0.073777,0.000000,0.055859,0.000000,0.000000,0.000000,0.125515,0.291694,0.158391,0.018978,0.142110,0.000000,0.000000,0.544135,0.000000,0.447863,0.000000,0.108598,0.000000,0.458341,0.000000,0.000000,0.000000,0.205403,0.000000,0.249788,0.000000,0.000000,0.356401,0.380597,0.000000,0.415196,0.000000
uid77,0.305136,0.000000,0.000000,0.000000,0.000000,0.000000,0.368615,0.000000,0.331260,0.000000,0.000000,0.356401,0.000000,0.380597,0.000000,0.264025,0.000000,0.000000,0.091354,0.343951,0.125515,0.000000,0.000000,0.291694,0.235276,0.158391,0.073777,0.055859,0.000000,0.277992,0.000000,0.000000,0.018978,0.000000,0.174363,0.000000,0.220482,0.000000,0.000000,0.000000,0.000000,0.437182,0.000000,0.392352,0.000000,0.000000,0.205403,0.000000,0.000000,0.000000,0.000000,0.447863,0.108598,0.142110,0.000000,0.000000,0.000000
uid78,0.748300,0.000000,0.923268,0.000000,0.585780,0.616340,0.458341,0.722995,0.368615,0.907063,0.733409,0.821720,0.630764,0.700930,0.037595,0.468621,0.917156,0.318323,0.934172,0.125515,0.689247,0.000000,0.000000,0.000000,0.561273,0.000000,0.437182,0.577767,0.953374,0.249788,0.683236,0.291694,0.535317,0.478705,0.277992,0.517164,0.753077,0.091354,0.000000,0.235276,0.569599,0.073777,0.018978,0.174363,0.507824,0.968819,0.880777,0.380597,0.000000,0.000000,0.426295,0.847055,0.108598,0.844096,0.000000,0.220482,0.000000
uid79,0.368615,0.392352,0.700930,0.018978,0.331260,0.807519,0.458341,0.037595,0.800000,0.517164,0.447863,0.000000,0.000000,0.073777,0.220482,0.712174,0.235276,0.000000,0.190031,0.108598,0.677108,0.000000,0.000000,0.000000,0.426295,0.000000,0.623621,0.142110,0.000000,0.000000,0.205403,0.277992,0.683236,0.695145,0.544135,0.000000,0.000000,0.305136,0.771294,0.000000,0.000000,0.174363,0.158391,0.507824,0.526327,0.000000,0.249788,0.125515,0.000000,0.000000,0.318323,0.000000,0.055859,0.000000,0.651389,0.091354,0.000000
uid80,0.356401,0.000000,0.000000,0.000000,0.264025,0.091354,0.000000,0.125515,0.000000,0.000000,0.108598,0.235276,0.000000,0.000000,0.392352,0.220482,0.000000,0.000000,0.000000,0.380597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437182,0.018978,0.000000,0.478705,0.000000,0.055859,0.037595,0.249788,0.158391,0.468621,0.000000,0.205403,0.073777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277992,0.000000,0.000000,0.190031,0.000000,0.403884,0.000000,0.142110,0.415196,0.000000,0.000000,0.000000
uid81,0.000000,0.000000,0.000000,0.205403,0.000000,0.000000,0.108598,0.264025,0.000000,0.000000,0.125515,0.000000,0.000000,0.748300,0.478705,0.000000,0.733409,0.000000,0.235276,0.637771,0.277992,0.616340,0.000000,0.689247,0.601353,0.561273,0.142110,0.380597,0.000000,0.000000,0.356401,0.343951,0.174363,0.000000,0.055859,0.158391,0.593641,0.000000,0.091354,0.712174,0.403884,0.073777,0.000000,0.018978,0.190031,0.000000,0.577767,0.415196,0.426295,0.000000,0.318323,0.220482,0.535317,0.552786,0.000000,0.000000,0.000000
uid82,0.488598,0.000000,0.000000,0.458341,0.091354,0.468621,0.000000,0.000000,0.000000,0.142110,0.593641,0.264025,0.000000,0.018978,0.517164,0.235276,0.174363,0.158391,0.000000,0.507824,0.205403,0.000000,0.000000,0.000000,0.380597,0.000000,0.220482,0.426295,0.000000,0.585780,0.000000,0.000000,0.305136,0.037595,0.190031,0.343951,0.000000,0.249788,0.000000,0.125515,0.392352,0.000000,0.000000,0.108598,0.331260,0.000000,0.000000,0.447863,0.000000,0.000000,0.526327,0.000000,0.498303,0.535317,0.000000,0.055859,0.000000
uid83,0.091354,0.651389,0.331260,0.368615,0.037595,0.458341,0.142110,0.305136,0.437182,0.264025,0.018978,0.415196,0.000000,0.561273,0.644645,0.000000,0.577767,0.000000,0.498303,0.601353,0.000000,0.000000,0.000000,0.000000,0.235276,0.000000,0.000000,0.478705,0.000000,0.392352,0.356401,0.277992,0.343951,0.000000,0.291694,0.318323,0.000000,0.535317,0.658005,0.055859,0.000000,0.000000,0.403884,0.220482,0.205403,0.000000,0.073777,0.683236,0.000000,0.000000,0.728252,0.000000,0.174363,0.000000,0.000000,0.000000,0.000000
uid84,0.748300,0.779892,0.956814,0.380597,0.651389,0.000000,0.468621,0.873723,0.788167,0.932899,0.426295,0.811172,0.838006,0.670862,0.000000,0.907063,0.608918,0.695145,0.073777,0.343951,0.125515,0.291694,0.000000,0.535317,0.205403,0.190031,0.108598,0.091354,0.967601,0.264025,0.403884,0.415196,0.018978,0.834873,0.174363,0.526327,0.235276,0.941321,0.000000,0.569599,0.458341,0.577767,0.689247,0.637771,0.437182,0.000000,0.158391,0.488598,0.498303,0.000000,0.305136,0.331260,0.055859,0.142110,0.000000,0.918728,0.630764
uid85,0.766870,0.000000,0.000000,0.658005,0.264025,0.108598,0.249788,0.577767,0.569599,0.000000,0.488598,0.073777,0.000000,0.190031,0.125515,0.800000,0.000000,0.380597,0.601353,0.291694,0.700930,0.158391,0.757763,0.000000,0.814755,0.000000,0.616340,0.018978,0.000000,0.722995,0.863665,0.174363,0.205403,0.055859,0.305136,0.318323,0.000000,0.277992,0.552786,0.748300,0.792187,0.235276,0.356401,0.000000,0.526327,0.825103,0.447863,0.807519,0.561273,0.000000,0.728252,0.664495,0.091354,0.458341,0.000000,0.796131,0.000000
uid86,0.158391,0.000000,0.000000,0.174363,0.190031,0.000000,0.318323,0.488598,0.517164,0.000000,0.264025,0.526327,0.380597,0.498303,0.000000,0.507824,0.037595,0.000000,0.000000,0.291694,0.437182,0.000000,0.000000,0.000000,0.392352,0.000000,0.343951,0.220482,0.000000,0.700930,0.447863,0.055859,0.249788,0.073777,0.426295,0.125515,0.000000,0.552786,0.000000,0.000000,0.717636,0.415196,0.569599,0.108598,0.091354,0.000000,0.000000,0.235276,0.000000,0.000000,0.000000,0.689247,0.000000,0.305136,0.000000,0.000000,0.000000
